geonameid,name,alternatenames,latitude,longitude,country code,city size
2755531,Giessendam,"['Giesendam', 'Giessendam', 'Giesdam']",51.83257,4.83583,NL,5000
2755597,Gendt,"['Gent', 'Gendt']",51.8775,5.97083,NL,5000
2755840,Frankhuis,['Frankhuis'],52.525,6.06806,NL,5000
2755845,Franeker,"['Frjentsjer', 'fu la ne ke', 'Franeker', 'franykyr']",53.18546,5.54123,NL,5000
2755925,Feijenoord,"['Fijenoord', 'Feijenoord']",51.91169,4.50645,NL,5000
2756039,Ermelo,"['Ehrmelo', 'Ermelo']",52.29833,5.62222,NL,5000
2756127,Emmermeer,['Emmermeer'],52.80071,6.89315,NL,5000
2756128,Emmerhout,['Emmerhout'],52.78755,6.93881,NL,5000
2756133,Emmer-Compascuum,['Emmer-Compascuum'],52.81167,7.04722,NL,5000
2756169,Elsloo,"['Elslo', 'Elsloo', 'Ascloha', 'Aseloha', 'Haslacum', 'Aelse']",50.94917,5.77083,NL,5000
2756283,Eijsden,"['Eijsden', 'Eesjde', 'sjde', 'Eisden', 'Eysden']",50.78,5.7177,NL,5000
2756351,Eerbeek,"['Erbeke', 'Eerbeek']",52.105,6.05833,NL,5000
2756408,Eelde,"['Eelde', 'Paterswolde']",53.13583,6.5625,NL,5000
2756431,Edam,"['Ehdam', 'ai dan', 'edam', 'Edam', 'edamu']",52.51215,5.04805,NL,5000
2756526,Duindorp,['Duindorp'],52.09078,4.26038,NL,5000
2756539,Druten,['Druten'],51.88833,5.60556,NL,5000
2756587,Driemanspolder,['Driemanspolder'],52.05176,4.48504,NL,5000
2756675,Doornsteeg,['Doornsteeg'],52.23,5.45417,NL,5000
2756686,Doorn,"['Dorn', 'Doorn']",52.03343,5.34571,NL,5000
2756759,Dokkum,"['Dokkjum', 'duo ke mu', 'dwkwm', ""Dok'om"", 'Dokkum']",53.32224,5.99697,NL,5000
2756772,Doesburg,['Doesburg'],52.0125,6.13889,NL,5000
2756800,Dinteloord,['Dinteloord'],51.635,4.36944,NL,5000
2756865,Dieren,"['Dieren', 'di lun']",52.0512,6.103,NL,5000
2757108,De Reit,['De Reit'],51.56038,5.04932,NL,5000
2757244,Den Burg,"['De Burg', 'Den Burg', 'Burg']",53.05417,4.79722,NL,5000
2757336,De Lier,"['De Lier', 'Lier']",51.975,4.24861,NL,5000
2757347,Delfshaven,['Delfshaven'],51.90488,4.45315,NL,5000
2757370,Delden,['Delden'],52.26,6.71111,NL,5000
2757386,De Kruiskamp,['De Kruiskamp'],51.69978,5.26032,NL,5000
2757575,De Heeg,['De Heeg'],50.82454,5.72309,NL,5000
2757619,De Greiden,['De Greiden'],52.9496,5.91366,NL,5000
2757683,De Drait,['De Drait'],53.09743,6.06791,NL,5000
2757685,De Doornakkers,"['Doornakkers', 'De Doornakkers']",51.43844,5.50887,NL,5000
2757777,De Blaak,"['Blaak', 'Blaakschendijk', 'Blaaksedijk', 'De Blaak']",51.54626,5.04465,NL,5000
2757783,De Bilt,"['De Bilt', 'dy bylt', 'Nte Bilt']",52.11,5.18056,NL,5000
2757823,Dauwendaele,['Dauwendaele'],51.49299,3.62624,NL,5000
2757838,Damwâld,"['Damwâld', 'Damwld', 'Moarrewld', 'Damwald', 'Moarrewald', ""Damval'd"", 'Murmerwoude']",53.29046,5.99785,NL,5000
2757937,Coevorden,"['ku fu er deng', 'Kuvorden', 'Koevorden', 'Coevorden']",52.66103,6.74046,NL,5000
2757938,Coevering,['Coevering'],51.41742,5.57463,NL,5000
2758001,Carnisse,"['Garnisse', 'Carnisselande', 'Karnisse', 'Carnisse']",51.88932,4.47758,NL,5000
2758106,Bunnik,['Bunnik'],52.06667,5.19861,NL,5000
2758111,Bunde,['Bunde'],50.89667,5.73194,NL,5000
2758131,Buitenpost,"['Butenpost', 'Btenpost', 'Buitenpost']",53.25166,6.14483,NL,5000
2758166,Budel,"['Bubel', 'Budel', 'Buul']",51.27167,5.575,NL,5000
2758245,Broek op Langedijk,"['Broek op Langedijk', 'Broek op Langendijk']",52.67417,4.80556,NL,5000
2758268,Broekhoven,['Broekhoven'],51.54801,5.09175,NL,5000
2758333,Breukelen,"['beuloekeolleon', 'Breukelen']",52.17417,5.00139,NL,5000
2758462,Boxmeer,"[""Boc's Mere"", 'Boxmeer', 'Boksmaer', 'Mere', 'Meer', 'Boksmeer']",51.64667,5.94722,NL,5000
2758626,Borculo,"['Borkulo', 'Berkelland', 'Borculo']",52.11583,6.52222,NL,5000
2758682,Bolsward,"['Bolsward', 'bo er si wa de', 'Gemeen Bolsward', 'borusuvuaruto', 'bolseubaleuteu', 'Bolsvard', 'Boalsert']",53.06555,5.53176,NL,5000
2758686,Bolnes,['Bolnes'],51.895,4.57917,NL,5000
2758759,Boekel,['Boekel'],51.60333,5.675,NL,5000
2758795,Bloemhof,['Bloemhof'],51.89723,4.49943,NL,5000
2758803,Bloemendaal,"['Bloemendaal', 'Bloemendaalseweg']",52.02878,4.6944,NL,5000
2758838,Bleiswijk,"['Bleiswijk', 'Blieswijk']",52.01083,4.53194,NL,5000
2758868,Blaricum,"['bu la li ke mu', 'Blarikum', 'blarykwm', 'Blarikjum', 'Blaricum']",52.2725,5.24167,NL,5000
2758878,Bladel,"['Bladel', 'bladl']",51.36833,5.22083,NL,5000
2758930,Bilgaard,"['Bilgaerd', 'Bilgaard']",53.21551,5.79574,NL,5000
2758992,Biddinghuizen,['Biddinghuizen'],52.455,5.69306,NL,5000
2759103,Burgum,"['Burgum', 'Bergum']",53.19243,5.99009,NL,5000
2759126,Berghem,"['Berghem', 'Berchem']",51.76991,5.56827,NL,5000
2759197,Bennekom,['Bennekom'],51.99833,5.67639,NL,5000
2759199,Bennebroek,['Bennebroek'],52.32083,4.59861,NL,5000
2759231,Bemmel,"['Bemmel', 'Bommelskous', 'Bemmelskous', 'Bemel']",51.89167,5.89861,NL,5000
2759271,Beilen,['Beilen'],52.86333,6.51389,NL,5000
2759349,Beek,"['Beek', 'De Beek']",51.5289,5.63382,NL,5000
2759350,Beek,"['Baek', 'Beek', 'De Beek']",50.94083,5.79722,NL,5000
2759356,Bedum,['Bedum'],53.30083,6.60278,NL,5000
2759373,Bavel,['Bavel'],51.56583,4.83056,NL,5000
2759419,Bargeres,"['Barger', 'Bargeres']",52.76152,6.88145,NL,5000
2759549,Baarlo,"['Baarlo', 'Baarloo', 'Baolder']",51.33083,6.09444,NL,5000
2759554,Baarle-Nassau,['Baarle-Nassau'],51.4475,4.92917,NL,5000
2759594,Axel,"['Axia', 'Axel', 'Axella', 'Aksel']",51.26667,3.90833,NL,5000
2759621,Asten,"['Asten', 'Aste']",51.40417,5.74861,NL,5000
2759664,Arnemuiden,"['a ne mo yi deng', 'Arnemuda', 'Erremu', 'Arnemuiden']",51.50167,3.675,NL,5000
2759684,Arcen,"['Arcen', 'Arsen', 'Arse', 'rse']",51.47667,6.18056,NL,5000
2759687,Appingedam,['Appingedam'],53.32167,6.85833,NL,5000
2759766,Angelslo,"['Angelslo', 'Angelsloo']",52.7809,6.92645,NL,5000
2759828,Amerongen,"['Amerongen', ""Ameron'chen"", 'amrangn']",52.0025,5.45972,NL,5000
2759850,Amby,"['Amby', 'Amie', 'Ambij', 'amby']",50.86215,5.73226,NL,5000
2760067,Abcoude,"['a bu kao de', 'Abcoude', 'abkad', 'Abkoude', 'Abcudia', 'abkawdh']",52.2725,4.96944,NL,5000
2760144,Aalburg,"['Aalburg', 'albwrkh', 'Albjurg', 'Alburx', 'albrg', 'Wijk en Aalburg']",51.75482,5.13156,NL,5000
6324403,Camminghaburen,['Camminghaburen'],53.20973,5.84318,NL,5000
6621507,Matenveld,['Matenveld'],52.18767,5.99879,NL,5000
6621509,Matendonk,['Matendonk'],52.19766,6.01115,NL,5000
6621520,Woudhuis,['Woudhuis'],52.21323,6.01124,NL,5000
6695503,Meerhoven,['Meerhoven'],51.44267,5.41102,NL,5000
6695505,Grasrijk,['Grasrijk'],51.43916,5.41544,NL,5000
6698635,Lunetten,['Lunetten'],52.06178,5.13474,NL,5000
6698718,Aarle-Rixtel,"['Aarle-Rixtel', 'arl-rykstl', 'Aarle Rixtel']",51.50976,5.63839,NL,5000
6948947,Groenswaard,['Groenswaard'],52.05154,4.64541,NL,5000
6950811,Randenbroek,['Randenbroek'],52.14863,5.4012,NL,5000
7284469,Kapelle,"['Capelle aan den Ijssel', 'Capelle', 'Kapelle']",51.48627,3.95804,NL,5000
8379268,'s-Gravenland,"[""'s-Gravenland""]",51.92336,4.55315,NL,5000
11951321,Marsdijk,['Marsdijk'],53.01766,6.58527,NL,5000
12495525,Dapperbuurt,['Dapperbuurt'],52.36222,4.92798,NL,5000
2783153,Zuienkerke,"['Zuienkerke', 'Zuujnkerke', 'Zuyenkerke']",51.26511,3.15506,BE,1000
2783206,Zoerle-Parwijs,"['Zoerle-Parwijs', 'Zoerle-Parwys']",51.08969,4.87108,BE,1000
2783222,Zillebeke,['Zillebeke'],50.83464,2.92249,BE,1000
2783229,Zichen-Zussen-Bolder,"['Sichen-Sussen-et-Bolre', 'Riemst (Zichen-Zussen-Bolder)', 'Sichen', 'Sussen', 'Zichen-Zussen-Bolder', 'Zichen', 'Sichen-Sussen-et-Bolr']",50.79422,5.62483,BE,1000
2783237,Zevergem,"['Zevergem', 'Zeevergem', 'Seevergem']",50.97931,3.69319,BE,1000
2783249,Zeveneken,"['Zeveneeken', 'Zeveneken']",51.10781,3.89048,BE,1000
2783264,Zétrud-Lumay,"['Zittert-Lummen', 'Jodoigne (Zetrud-Lumay)', 'Jodoigne (Ztrud-Lumay)', 'Zétrud-Lumay', 'Zetrud']",50.75715,4.88711,BE,1000
2783269,Zerkegem,"['Zerkegem', 'Zerkeghem']",51.16645,3.06994,BE,1000
2783271,Zepperen,"['Zepperen', 'Sint-Truiden (Zepperen)']",50.82139,5.24769,BE,1000
2783290,Zelem,"['Zelem', 'Zeelhem']",50.97739,5.10687,BE,1000
2783307,Zeebrugge,"['Zebrjugge', 'Zebrugge', 'Seebruegge', 'Zebrjuge', 'Zeebruges', 'Seebrgge', 'ze bu lu he', 'Zeebrugge', 'Zeebrygge']",51.32901,3.18188,BE,1000
2783324,Zarren,"['Zarrelinge', 'Zarren']",51.01844,2.95814,BE,1000
2783326,Zarlardinge,"['Zarlardinge', 'Sarlardinge']",50.76214,3.8285,BE,1000
2783333,Zandvoorde,['Zandvoorde'],51.19942,2.9722,BE,1000
2783357,Zandbergen,"['Zandbergen', 'Santbergen']",50.80279,3.96636,BE,1000
2783380,Zaffelare,"['Saffelaere', 'Zaffelare']",51.13385,3.86357,BE,1000
2783387,Yves-Gomezée,"['Yves-Gomezee', 'Yves-Gomeze', 'Yves-Gomezée']",50.23926,4.49344,BE,1000
2783401,Xhoris,"['Xhoris', 'Ferrires (Xhoris)', 'Ferrieres (Xhoris)']",50.44586,5.60431,BE,1000
2783408,Xhendremael,['Xhendremael'],50.70454,5.47984,BE,1000
2783410,Xhendelesse,"['Xhendelesse', 'Herve (Xhendelesse)']",50.60492,5.77804,BE,1000
2783442,Woumen,['Woumen'],51.00145,2.86965,BE,1000
2783447,Wortel,['Wortel'],51.39827,4.7946,BE,1000
2783449,Wortegem,['Wortegem'],50.85357,3.51,BE,1000
2783458,Wonck,"['Wonck', 'Bassenge (Wonck)', 'Wonek']",50.76687,5.6362,BE,1000
2783460,Wommersom,['Wommersom'],50.81266,5.01771,BE,1000
2783481,Wolkrange,['Wolkrange'],49.62882,5.79877,BE,1000
2783500,Woesten,['Woesten'],50.89971,2.78959,BE,1000
2783504,Wodecq,['Wodecq'],50.71805,3.74649,BE,1000
2783575,Winksele,"['Winksele', 'Winxele']",50.8986,4.64607,BE,1000
2783589,Winenne,"['Beauraing (Winenne)', 'Winenne']",50.09751,4.89492,BE,1000
2783624,Willemeau,['Willemeau'],50.57435,3.35031,BE,1000
2783647,Wilderen,"['Sint-Truiden (Wilderen)', 'Wilderen']",50.81548,5.14229,BE,1000
2783669,Wijtschate,"['Wijtschate', 'Wytschaete']",50.78632,2.88369,BE,1000
2783671,Wijshagen,"['Meeuwen-Gruitrode (Wijshagen)', 'Wijshagen', 'Wyshagen']",51.10492,5.55788,BE,1000
2783694,Wijer,"['Wijer', 'Weyer']",50.89863,5.22446,BE,1000
2783696,Wijchmaal,"['Peer (Wijchmaal)', 'Wijchmaal', 'Wychmael']",51.13515,5.41334,BE,1000
2783698,Wihogne,"['Nudorp', 'Juprelle (Wihogne)', 'Wihogne']",50.72918,5.50484,BE,1000
2783700,Wihéries,['Wihéries'],50.38543,3.75372,BE,1000
2783704,Wieze,['Wieze'],50.97691,4.07876,BE,1000
2783710,Wiers,['Wiers'],50.50862,3.53468,BE,1000
2783712,Wierde,"['Namur (Wierde)', 'Wierde']",50.42607,4.95097,BE,1000
2783721,Wiekevorst,['Wiekevorst'],51.10796,4.7924,BE,1000
2783739,Wezemaal,"['Wesemael', 'Wezemaal', 'Rotselaar (Wezemaal)']",50.94848,4.75536,BE,1000
2783768,Westvleteren,['Westvleteren'],50.92744,2.71688,BE,1000
2783773,Westrozebeke,"['Westrozebeke', 'Westroozebeke', 'Westroosebeke']",50.93178,3.01001,BE,1000
2783781,Westouter,"['Westouter', 'Westoutre']",50.79722,2.74647,BE,1000
2783784,Westmeerbeek,['Westmeerbeek'],51.06127,4.83835,BE,1000
2783789,Westkerke,['Westkerke'],51.16448,3.01084,BE,1000
2783791,Westkapelle,"['Westcappelle', 'Westcapelle', 'Westkapelle']",51.31511,3.3017,BE,1000
2783817,Wespelaar,"['Wespelaer', 'Wespelaar', 'Haacht  (Wespelaar)']",50.96081,4.63984,BE,1000
2783844,Werchter,['Werchter'],50.97308,4.7012,BE,1000
2783854,Wenduine,"['Wenduyne', 'Vandjuin', 'Wenduine']",51.2983,3.08213,BE,1000
2783862,Wellin,"['Wellini vald', 'Wellin', 'Welin', 'wei lan', 'Uelen', 'Vellen', 'wwln']",50.08133,5.11413,BE,1000
2783868,Welle,['Welle'],50.89876,4.05602,BE,1000
2783873,Welden,['Welden'],50.87684,3.65453,BE,1000
2783901,Wegnez,['Wegnez'],50.57895,5.81705,BE,1000
2783913,Weerde,"['Zemst (Weerde)', 'Weerde']",50.97345,4.47487,BE,1000
2783915,Weelde,"['Weelde', 'Ravels (Weelde)']",51.40777,4.99251,BE,1000
2783924,Wechelderzande,"['Lille (Wechelderzande)', 'Wechelderzande']",51.26304,4.78652,BE,1000
2783926,Webbekom,"['Webbekom', 'Webbecon', 'Webbecom', 'Diest (Webbekom)']",50.9741,5.04032,BE,1000
2783928,Ways,"['Ways', 'Genappe (Ways)']",50.61108,4.46448,BE,1000
2783937,Wavreille,"['Wavreille', 'Wavrielle']",50.12119,5.24831,BE,1000
2783946,Wauthier-Braine,"['Wauthier', 'Vauthter-Braine', 'Wauthier-Braine', 'Braine-le-Chteau (Wauthier-Braine)', 'Woutersbrakel', 'Braine-le-Chateau (Wauthier-Braine)']",50.68183,4.29849,BE,1000
2783952,Waudrez,['Waudrez'],50.4135,4.15051,BE,1000
2783961,Watou,['Watou'],50.85864,2.62074,BE,1000
2783966,Watervliet,['Watervliet'],51.27494,3.62598,BE,1000
2784010,Wasseiges,"['Wasseiges', 'Wasseige']",50.62186,5.00528,BE,1000
2784014,Wasmuel,['Wasmuel'],50.44493,3.84813,BE,1000
2784024,Warsage,"['Weerst', 'Warsage']",50.73517,5.7688,BE,1000
2784033,Warneton,"['Warneton', 'Waasten']",50.75158,2.94635,BE,1000
2784059,Waret-l'Évêque,"[""Waret-l'Eveque"", ""Waret-l'Évêque"", ""Waret-l'vque""]",50.55672,5.06755,BE,1000
2784061,Waret-la-Chaussée,"['gheze (Waret-la-Chausse)', 'Eghezee (Waret-la-Chaussee)', 'Waret-la-Chaussée']",50.54294,4.92445,BE,1000
2784072,Wardin,"['Wardin', 'Bastogne (Wardin)']",49.99213,5.79117,BE,1000
2784074,Warcoing,['Warcoing'],50.70447,3.3462,BE,1000
2784077,Warchin,['Warchin'],50.60925,3.424,BE,1000
2784090,Wanzele,['Wanzele'],50.97425,3.95642,BE,1000
2784107,Wangenies,"['Fleurus (Wangenies)', 'Wangenies']",50.48023,4.52019,BE,1000
2784130,Wambeek,"['Wambeke', 'Wambeek']",50.85281,4.16169,BE,1000
2784135,Waltwilder,['Waltwilder'],50.86641,5.54425,BE,1000
2784137,Houtain-l'Évêque,"[""Houtain-l'Eveque"", ""Houtain-l'Évêque"", ""Houtain-l'vque"", 'Walshoutem']",50.71667,5.08333,BE,1000
2784141,Walsbets,"['Walsbetz', 'Walsbets']",50.73762,5.08409,BE,1000
2784165,Walhorn,['Walhorn'],50.67496,6.04608,BE,1000
2784180,Walem,"['Waelhem', 'Walem', 'Waalem']",51.06705,4.45842,BE,1000
2784195,Wakken,"['Wacken', 'Wakken']",50.93304,3.39743,BE,1000
2784211,Waha,['Waha'],50.20915,5.34174,BE,1000
2784242,Waarloos,"['Waerloos', 'Waarloos']",51.10597,4.45482,BE,1000
2784246,Waardamme,"['Waardamme', 'Waerdamme']",51.11136,3.22288,BE,1000
2784256,Waanrode,"['Kortenaken (Waanrode)', 'Waanrode', 'Waenrode']",50.91624,5.00479,BE,1000
2784269,Vurste,['Vurste'],50.94321,3.68307,BE,1000
2784280,Vucht,"['Vucht', 'Maasmechelen (Vucht)']",50.97832,5.711,BE,1000
2784294,Vroenhoven,['Vroenhoven'],50.82614,5.63995,BE,1000
2784313,Vreren,"['Vreeren', 'Freeren', 'Vreren']",50.75168,5.49588,BE,1000
2784317,Vremde,['Vremde'],51.17535,4.52321,BE,1000
2784328,Vrasene,"['Vracene', 'Vrasene']",51.22098,4.19094,BE,1000
2784345,Vossem,"['Tervuren (Vossem)', 'Vossem']",50.8363,4.56036,BE,1000
2784347,Vosselare,"['Vosselare', 'Vosselaere']",51.02888,3.55664,BE,1000
2784370,Vorselaar,"['Vorsselaer', 'Vorselaar']",51.20243,4.77259,BE,1000
2784373,Voroux-lez-Liers,"['Voroux', 'Voroux-lez-Liers', 'Voroux-les-Liers']",50.68745,5.5544,BE,1000
2784408,Voorde,['Voorde'],50.82306,3.94928,BE,1000
2784420,Vollezele,"['Vollezele', 'Vollezeel']",50.76121,4.02435,BE,1000
2784463,Vlissegem,"['Vlissegem', 'Vlisseghem']",51.25531,3.05604,BE,1000
2784465,Vlimmeren,"['Beerse (Vlimmeren)', 'Vlimmeren']",51.2952,4.78128,BE,1000
2784467,Vlijtingen,"['Vlijtingen', 'Vlytingen', 'Riemst (Vlijtingen)']",50.83202,5.58432,BE,1000
2784474,Vlierzele,['Vlierzele'],50.93171,3.8959,BE,1000
2784476,Vliermaalroot,"['Vliermaelroodt', 'Vliermaalroot']",50.86512,5.42622,BE,1000
2784478,Vliermaal,"['Kortessem (Vliermaal)', 'Vliermaal', 'Vliermael']",50.84069,5.42862,BE,1000
2784487,Vlezenbeek,"['Vlezenbeek', 'Vlesenbeek', 'Sint-Pieters-Leeuw (Vlezenbeek)']",50.80778,4.23197,BE,1000
2784504,Vlamertinge,"['Vlamertinghe', 'Vlamertinge']",50.85485,2.82024,BE,1000
2784508,Vladslo,"['Vlardselo', 'Vladsloo', 'Vladslo']",51.04644,2.91601,BE,1000
2784529,Vivegnis,"['Oupeye (Vivegnis)', 'Vivegnis']",50.69243,5.64757,BE,1000
2784534,Vitrival,"['Fosses-la-Ville (Vitrival)', 'Vitrival']",50.39282,4.65769,BE,1000
2784544,Vissenaken,"['Vissenaeken', 'Vissenaken']",50.83846,4.90489,BE,1000
2784558,Virginal-Samme,"['Ittre (Virginal-Samme)', 'Virginal-Samme']",50.64037,4.20579,BE,1000
2784588,Vinkt,"['Vinkt', 'Vynckt']",51.00864,3.47878,BE,1000
2784597,Vinderhoute,"['Vinderhaute', 'Vinderhoute', 'Vindorbaute']",51.08764,3.64158,BE,1000
2784602,Vinalmont,"['Wanze (Vinalmont)', 'Vinalmont']",50.56329,5.23155,BE,1000
2784608,Ville-sur-Haine,['Ville-sur-Haine'],50.47657,4.06425,BE,1000
2784623,Villers-Poterie,"['Villers-Poterie', 'Gerpinnes (Villers-Poterie)']",50.35379,4.54885,BE,1000
2784625,Villers-Perwin,"['Les Bons Villers (Villers-Perwin)', 'Villers-Perwin']",50.52783,4.47968,BE,1000
2784631,Villers-l'Évêque,"[""Villers-l'Eveque"", ""Villers-l'Évêque"", ""Villers-l'vque""]",50.70454,5.4396,BE,1000
2784633,Villers-le-Temple,"['Villers-le-Temple', 'Nandrin (Villers-le-Temple)']",50.5086,5.37077,BE,1000
2784737,Vieux-Genappe,"['Vieux-Genappe', 'Genappe (Vieux-Genappe)']",50.60846,4.44097,BE,1000
2784742,Viesville,"['Pont--Celles (Viesville)', 'Pont-a-Celles (Viesville)', 'Viesville']",50.49088,4.40852,BE,1000
2784756,Vierset-Barse,"['Vierset-Barse', 'Modave (Vierset-Barse)']",50.48373,5.29816,BE,1000
2784760,Viersel,['Viersel'],51.18769,4.64918,BE,1000
2784786,Vichte,['Vichte'],50.83868,3.40129,BE,1000
2784790,Viane,['Viane'],50.74232,3.92478,BE,1000
2784793,Vezon,['Vezon'],50.56917,3.50469,BE,1000
2784795,Vezin,"['Vezin', 'Andenne (Vezin)']",50.49623,5.00899,BE,1000
2784823,Vertrijk,"['Boutersem (Vertrijk)', 'Vertryck', 'Vertrijk']",50.82925,4.8345,BE,1000
2784839,Verrebroek,['Verrebroek'],51.25537,4.18882,BE,1000
2784856,Verlaine,['Verlaine'],50.60743,5.3174,BE,1000
2784903,Velzeke-Ruddershove,"['Velzeke-Ruddershove', 'Velsique-Ruddershove', 'Ruddershove', 'Velzeke']",50.88288,3.78292,BE,1000
2784907,Veltem-Beisem,"['Veltem-Beisem', 'Velthem-Beyssem', 'Herent (Veltem-Beisem)']",50.90807,4.61906,BE,1000
2784914,Velm,"['Velm', 'Sint-Truiden (Velm)']",50.7787,5.13096,BE,1000
2784919,Vellereille-les-Brayeux,['Vellereille-les-Brayeux'],50.37952,4.15112,BE,1000
2784924,Veldwezelt,"['Veldwezelt', 'Lanaken (Veldwezelt)']",50.86805,5.63101,BE,1000
2784967,Velaines,['Velaines'],50.66801,3.4866,BE,1000
2784971,Velaine,"['Velaine', 'Velaine-sur-Sambre']",50.47805,4.61031,BE,1000
2784994,Vaux-sur-Sûre,"['  ', 'Li Va-so-Seure', 'Vo-sjur-Sjur', 'Li V-so-Seure', 'Vaux-sur-Sre', 'ww-swr-swr', 'xu er he pan wo', '--', 'Vaux-sur-Sure', 'Vaux-sur-Sûre', 'Vo sjur Sjur']",49.911,5.57848,BE,1000
2785001,Vaux-et-Borset,"['Villers-le-Bouillet (Vaux-et-Borset)', 'Vaux-et-Borset', 'Vaux']",50.61385,5.23438,BE,1000
2785012,Vaulx-lez-Tournai,"['Vaulx', 'Vaulx-lez-Tournai']",50.59406,3.42954,BE,1000
2785047,Vance,"['Vance', 'talle (Vance)', 'Etalle (Vance)']",49.67163,5.66571,BE,1000
2785052,Val-Meer,"['Fall', 'Val-Meer', 'Val', 'Fall-et-Mheer']",50.78715,5.59557,BE,1000
2785094,Ursel,['Ursel'],51.12895,3.48655,BE,1000
2785106,Uitbergen,"['Uitbergen', 'Uytbergen']",51.02152,3.95505,BE,1000
2785118,Uikhoven,"['Uykhoven', 'Uikhoven']",50.92386,5.71921,BE,1000
2785223,Trois-Ponts,"['Troa Pon', 'trwa-pwn', 'Trois Ponts', 'Trois-Ponts', 'te lu wa peng', 'Trua-Pon']",50.37128,5.87146,BE,1000
2785232,Trivières,['Trivières'],50.44827,4.14511,BE,1000
2785296,Trembleur,['Trembleur'],50.69544,5.72604,BE,1000
2785344,Tourinnes-Saint-Lambert,"['Tourinnes', 'Tourinnes-Saint-Lambert', 'Tourinnes-St-Lambert', 'Walhain (Tourinnes-Saint-Lambert)']",50.64021,4.72361,BE,1000
2785346,Tourinnes-la-Grosse,"['Tourinnes-la-Grosse', 'Beauvechain (Tourinnes-la-Grosse)', 'Deurne']",50.78299,4.74438,BE,1000
2785377,Tongrinne,"['Sombreffe (Tongrinne)', 'Tongrinne']",50.51561,4.6243,BE,1000
2785384,Tongerlo,"['Tongerloo', 'Tongerlo']",51.12756,5.6609,BE,1000
2785401,Tollembeek,"['Galmaarden (Tollembeek)', 'Thollembeek', 'Tollembeek']",50.74096,4.00666,BE,1000
2785406,Tohogne,['Tohogne'],50.38006,5.479,BE,1000
2785408,Toernich,['Toernich'],49.65178,5.77741,BE,1000
2785418,Tisselt,"['Tisselt', 'Thisselt']",51.03398,4.35947,BE,1000
2785422,Tintigny,"['tan di ni', 'tntyny', 'Tentini', 'Tintigny', ""Tentin'i""]",49.68326,5.51349,BE,1000
2785427,Tinlot,"['tan luo', 'Tinlot', 'Tenlo', 'tnlw', 'Tinlot vald']",50.47493,5.37755,BE,1000
2785432,Tilly,"['Villers-la-Ville (Tilly)', 'Tilly']",50.56078,4.55495,BE,1000
2785436,Tilleur,"['Tilleur', 'Saint-Nicolas (Tilleur)']",50.61805,5.54277,BE,1000
2785451,Tildonk,"['Thildonk', 'Thildonck', 'Haacht  (Tildonk)', 'Tildonk']",50.94383,4.64481,BE,1000
2785456,Tihange,"['Huy (Tihange)', 'Tihange']",50.52974,5.26176,BE,1000
2785480,Tielrode,"['Tielrode', 'Thielrode']",51.11303,4.17707,BE,1000
2785482,Tielen,"['Thillen', 'Tielen', 'Thielen', 'Kasterlee (Tielen)']",51.24295,4.89956,BE,1000
2785484,Tiegem,"['Tieghem', 'Tiegem']",50.80901,3.47479,BE,1000
2785500,Thy-le-Château,"['Walcourt (Thy-le-Chateau)', 'Walcourt (Thy-le-Chteau)', 'Thy-le-Château']",50.28205,4.42955,BE,1000
2785514,Thulin,['Thulin'],50.43006,3.74007,BE,1000
2785519,Thuillies,"['Thuillies', 'Thuin (Thuillies)']",50.29899,4.33269,BE,1000
2785525,Thorembais-Saint-Trond,['Thorembais-Saint-Trond'],50.63485,4.78406,BE,1000
2785536,Thommen,['Thommen'],50.21917,6.07417,BE,1000
2785544,Thisnes,"['Hannut (Thisnes)', 'Thisnes']",50.66578,5.04375,BE,1000
2785562,Thimister,"['Thimister', 'Thimister-Clermont (Thimister)']",50.65539,5.86421,BE,1000
2785565,Thiméon,"['Pont--Celles (Thimon)', 'Pont-a-Celles (Thimeon)', 'Thiméon']",50.48951,4.42878,BE,1000
2785567,Thieusies,['Thieusies'],50.51525,4.04931,BE,1000
2785572,Thieu,['Thieu'],50.47428,4.09258,BE,1000
2785590,Thiaumont,['Thiaumont'],49.71523,5.73056,BE,1000
2785610,Testelt,"['Scherpenheuvel-Zichem (Testelt)', 'Testelt']",51.01084,4.95312,BE,1000
2785631,Tertre,"['Tetre', 'Tertre']",50.4692,3.81243,BE,1000
2785705,Terhagen,"['Terhagen', 'Terhaegen', 'Terhaagen']",51.07966,4.39907,BE,1000
2785736,Teralfene,"['Teralfene', 'Teralphene']",50.89195,4.09895,BE,1000
2785745,Tenneville,"['Tiniveye', 'tai ne wei er', 'twnw wyl', ""Tenvil'"", 'Tenneville', 'Tennevillei vald', 'Tenvil']",50.09501,5.52895,BE,1000
2785780,Temploux,"['Temploux', 'Namur (Temploux)']",50.48558,4.75468,BE,1000
2785784,Templeuve,['Templeuve'],50.6441,3.28013,BE,1000
2785793,Tellin,"['Tellen', 'Tellini vald', 'Telin', 'Telen', 'tln', 'Tellin', 'tai lan']",50.08038,5.21638,BE,1000
2785811,Tavier,"['Anthisnes (Tavier)', 'Tavier']",50.49634,5.47063,BE,1000
2785822,Tarcienne,"['Tarcienne', 'Walcourt (Tarcienne)']",50.31204,4.49676,BE,1000
2785845,Taintignies,['Taintignies'],50.55277,3.34224,BE,1000
